"text","labels"
"FREE RING TONE just text POLYS to 87131. Then every week get a new tone. 0870737910216yrs only Ã‚Â£1.50/wk.","1"
"URGENT! Your mobile No 077xxx WON a Ã‚Â£2 000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP  150ppm","1"
"You are guaranteed the latest Nokia Phone  a 40GB iPod MP3 player or a Ã‚Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18","1"
"Hello darling how are you today? I would love to have a chat  why dont you tell me what you look like and what you are in to sexy?","1"
"8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+","1"
"Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp Ã‚Â£1.50/msg","1"
"we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery","1"
"New Tones This week include: 1)McFly-All Ab..  2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message","1"
"URGENT! We are trying to contact U. Todays draw shows that you have won a Ã‚Â£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only","1"
"sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p","1"
"Urgent Urgent! We have 800 FREE flights to Europe to give away  call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm","1"
"FROM 88066 LOST Ã‚Â£12 HELP","1"
"FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!","1"
"Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs","1"
"Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk","1"
"18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.","1"
"Urgent Please call 09066612661 from landline. Ã‚Â£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ Ã¢â‚¬Å“","1"
"Urgent! Please call 09066612661 from your landline  your complimentary 4* Lux Costa Del Sol holiday or Ã‚Â£1000 CASH await collection. ppm 150 SAE T&Cs James 28  EH74RR","1"
"I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.","1"
"Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX","1"
"Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner","1"
"How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?","1"
"For ur chance to win a Ã‚Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022  1x150p/wk.","1"
"UÃ¢â‚¬â„¢ve Bin Awarded Ã‚Â£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min Ã‚Â£50-Ã‚Â£500. OptOut 08718727870","1"
"FreeMsg>FAV XMAS TONES!Reply REAL","1"
"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906","1"
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN  SLEEPINGWITH  FINEST  YMCA :getzed.co.uk POBox365O4W45WQ 300p","1"
"INTERFLORA - Ã‚â€œIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.","1"
"ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.","1"
"Congratulations - Thanks to a good friend U have WON the Ã‚Â£2 000 Xmas prize. 2 claim is easy  just call 08712103738 NOW! Only 10p per minute. BT-national-rate","1"
"Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.","1"
"You've won tkts to the EURO2004 CUP FINAL or Ã‚Â£800 CASH  to collect CALL 09058099801 b4190604  POBOX 7876150ppm","1"
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1  for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply","1"
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd  PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call","1"
"Adult 18 Content Your video will be with you shortly","1"
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd  PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.","1"
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855  24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX","1"
"Last Chance! Claim ur Ã‚Â£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob  offers mobile! T Cs SavaMob POBOX84  M263UZ. Ã‚Â£3.00 Sub. 16","1"
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola  SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","1"
"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1","1"
"URGENT! Your Mobile number has been awarded with a Ã‚Â£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only","1"
"Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info","1"
"You have 1 new message. Please call 08712400200.","1"
"We currently have a message awaiting your collection. To collect your message just call 08718723815.","1"
"URGENT! Your mobile was awarded a Ã‚Â£1 500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011","1"
"U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901","1"
"Do you ever notice that when you're driving  anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","1"
"Xmas Offer! Latest Motorola  SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2","1"
"Reply to win Ã‚Â£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service","1"
"No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info","1"
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd  PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","1"
"This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only","1"
"You've won tkts to the EURO2004 CUP FINAL or Ã‚Â£800 CASH  to collect CALL 09058099801 b4190604  POBOX 7876150ppm","1"
"Loan for any purpose Ã‚Â£500 - Ã‚Â£75 000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'","1"
"Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q","1"
"FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free","1"
"EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Ã‚Â£100 Cash WKENT/150P16+","1"
"You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.","1"
"Hi babe its Jordan  how r u? Im home from abroad and lonely  text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603","1"
"Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.","1"
"LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts","1"
"Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412","1"
"Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+","1"
"1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+","1"
"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!  you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.","1"
"sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP","1"
"Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX","1"
"Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx","1"
"This is the 2nd time we have tried to contact u. U have won the Ã‚Â£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm","1"
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd  PO Box 1327 Croydon CR9 5WB 0870..k","1"
"Dear Voucher Holder  To claim this weeks offer  at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.","1"
"UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofÃ‚Â£2000 CASH 18+only. To opt out txt X to 07786200117","1"
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy  call 08712101358 NOW! Only 10p per min. BT-national-rate","1"
"UR awarded a City Break and could WIN a Ã‚Â£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+Ã‚Â£1.50perWKsub","1"
"URGENT! We are trying to contact U. Todays draw shows that you have won a Ã‚Â£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only","1"
"Thanks for your ringtone order  reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","1"
"SIX chances to win CASH! From 100 to 20 000 pounds txt> CSH11 and send to 87575. Cost 150p/day  6days  16+ TsandCs apply Reply HL 4 info","1"
"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1","1"
"Congratulations! Thanks to a good friend U have WON the Ã‚Â£2 000 Xmas prize. 2 claim is easy  just call 08718726978 NOW! Only 10p per minute. BT-national-rate","1"
"44 7732584351  Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.","1"
"You have 1 new voicemail. Please call 08719181513.","1"
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6  LS15HB 150p","1"
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days","1"
"Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app","1"
"This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only","1"
"RCT' THNQ Adrian for U text. Rgds Vatian","1"
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions  visit www.07781482378.com","1"
"You are being contacted by our dating service by someone you know! To find out who it is  call from a land line 09050000928. PoBox45W2TG150P","1"
"Sorry I missed your call let's talk when you have the time. I'm on 07090201529","1"
"complimentary 4 STAR Ibiza Holiday or Ã‚Â£10 000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+","1"
"FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline","1"
"Please CALL 08712402972 immediately as there is an urgent message waiting for you","1"
"URGENT! Your Mobile number has been awarded with a Ã‚Â£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only","1"
"As a valued customer  I am pleased to advise you that following recent review of your Mob No. you are awarded with a Ã‚Â£1500 Bonus Prize  call 09066364589","1"
"Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705","1"
"LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms","1"
"Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW","1"
"As a valued customer  I am pleased to advise you that following recent review of your Mob No. you are awarded with a Ã‚Â£1500 Bonus Prize  call 09066368470","1"
"Welcome! Please reply with your AGE and GENDER to begin. e.g 24M","1"
"Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly","1"
"Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save Ã‚Â£s with Free texts/weekend calls. Text YES for a callback orno to opt out","1"
"Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x CallsÃ‚Â£1/minMobsmore LKPOBOX177HP51FL","1"
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.","1"
"Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only","1"
"Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend","1"
"Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net","1"
"Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com","1"
"URGENT! We are trying to contact U. Todays draw shows that you have won a Ã‚Â£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only","1"
"Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow","1"
"You are being contacted by our dating service by someone you know! To find out who it is  call from a land line 09050000878. PoBox45W2TG150P","1"
"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable  2)Untamed  3)Unkempt. Text 1 2 or 3 to 83049. Cost 50p +std text","1"
"Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..","1"
"You are a Ã‚Â£1000 winner or Guaranteed Caller Prize  this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE","1"
"Xmas & New Years Eve tickets are now on sale from the club  during the day from 10am till 8pm  and on Thurs  Fri & Sat night this week. They're selling fast!","1"
"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd  E14 9YT 08701752560. 450p per 5 days. Stop2 cancel","1"
"From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost Ã‚Â£1.50 min MobcudB more","1"
"URGENT! We are trying to contact U Todays draw shows that you have won a Ã‚Â£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm","1"
"Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX","1"
"Auction round 4. The highest bid is now Ã‚Â£54. Next maximum bid is Ã‚Â£71. To bid  send BIDS e. g. 10 (to bid Ã‚Â£10) to 83383. Good luck.","1"
"Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + Ã‚Â£200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com","1"
"Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY Ã‚Â£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg","1"
"You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt","1"
"Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY Ã‚Â£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&","1"
"I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end","1"
"Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705","1"
"Congratulations YOU'VE Won. You're a Winner in our August Ã‚Â£1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.","1"
"8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity","1"
"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Ã‚Â£1.50","1"
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so  please call 07090298926 to re-schedule. Ref:9307622","1"
"You can stop further club tones by replying STOP MIX See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL  PO Box 1146 MK45 2WT (2/3)","1"
"wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp Ã‚Â£1.50/msg.","1"
"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+","1"
"Promotion Number: 8714714 - UR awarded a City Break and could WIN a Ã‚Â£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 Ã‚Â£1.50perWKsub","1"
"You are a winner you have been specially selected to receive Ã‚Â£1000 cash or a Ã‚Â£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p","1"
"Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870","1"
"Thanks for your ringtone order  reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar","1"
"Hi there  2nights ur lucky night! Uve been invited 2 XCHAT  the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs","1"
"2/2 146tf150p","1"
"Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2","1"
"Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com","1"
"YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.","1"
"FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+","1"
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7  S3XY 150p","1"
"Mila  age23  blonde  new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. Ã‚Â£1.50 increments. Help08718728876","1"
"Claim a 200 shopping spree  just call 08717895698 now! Have you won! MobStoreQuiz10ppm","1"
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk  the original n best. Tones 3GBP network operator rates apply","1"
"Twinks  bears  scallies  skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)","1"
"We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW","1"
"URGENT! We are trying to contact you. Last weekends draw shows that you have won a Ã‚Â£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only","1"
"74355 XMAS iscoming & ur awarded either Ã‚Â£500 CD gift vouchers & free entry 2 r Ã‚Â£100 weekly draw txt MUSIC to 87066 TnC","1"
"Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costÃ‚Â£3.75max","1"
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play Ã‚Â£250k Dream Team. Scoring starts on Saturday  so register now!SKY OPT OUT to 88088","1"
"Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890Ã‚Â£1.50 per msg","1"
"Win the newest Ã‚â€œHarry Potter and the Order of the Phoenix (Book 5) reply HARRY  answer 5 questions - chance to be the first among readers!","1"
"Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05","1"
"Oh my god! I've found your number again! I'm so glad  text me back xafter this msgs cst std ntwk chg Ã‚Â£1.50","1"
"A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345","1"
"Double Mins & 1000 txts on Orange tariffs. Latest Motorola  SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8","1"
"URGENT This is our 2nd attempt to contact U. Your Ã‚Â£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM","1"
"Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm","1"
"tells u 2 call 09066358152 to claim Ã‚Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!","1"
"Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05","1"
"Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow","1"
"You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!","1"
"FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for Ã‚Â£3/wk","1"
"Free Msg: get Gnarls Barkleys Crazy ringtone TOTALLY FREE just reply GO to this message right now!","1"
"Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!","1"
"You have been specially selected to receive a 3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo","1"
"YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Ã‚Â£150 prize. To collect is easy. Just call 09061743386","1"
"Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&","1"
"Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs","1"
"ringtoneking 84484","1"
"Ringtone Club: Gr8 new polys direct to your mobile every week !","1"
"(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..","1"
"Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!","1"
"We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs","1"
"This is the 2nd time we have tried to contact u. U have won the Ã‚Â£400 prize. 2 claim is easy  just call 087104711148 NOW! Only 10p per minute. BT-national-rate","1"
"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable  2)Untamed  3)Unkempt. Text 1 2 or 3 to 83049. Cost 50p +std text","1"
"Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Ã‚Â£1000 cash or Ã‚Â£5000 prize!","1"
"You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!","1"
"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at Ã‚Â£350! Dial 08712300220 to claim - National Rate Call. Bx526  SW73SS","1"
